Road Alignment,Land Use,Relation to Junction,Road Surface,Traffic Control Device,Required Number of Vehicles (Actor),Required Number of Vehicles (NV),Ego Vehicle,Actor,Day,Weather,Lightning,Radar Range,Radar Capability,LIDAR Range,LIDAR Capability,Camera Range,Camera Capability,Camera Accuracy,GPS Capability,SENSOR
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,0,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,0,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,0,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,0,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,0,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,0,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Daylight,0,1,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,0,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark Light,0,1,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,0,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dark,0,1,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,0,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Clear,Dawn/Dusk,0,1,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,0,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Daylight,0,1,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,0,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,1,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: 0,Steering Left,Cycle,Weekend,Adverse,Dark Light,0,1,0,0,0,0,1,1,1
